0,3,190,2,15,0,162,124,67,128,8,11,19,29,0,41,40,6,0,0,7,32,0,1,1,1,1,22,12,22,0,71,3,6,251,0,3,0,6,385,23,1,0,5,5,8,34,0,0,0,0,0,2,1,0,1,0,0,3,11,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1554,1396,146,0,2684,1228,56,11,158,8,188,59,0,375,804,5,20,364,9,93,0,0,4,325,0,8,0,0,0,428,0,0,377,1,1,0,14,1,11,0,1,0,32,14,0,0,2,191,2,0,2,6,20,20,0,6,0,0,0,193,0,65,3,1,1,1,0,1,0,138,0,0,73,121,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1968,1074,1507,558,13,4879,3575,465,732,572,138,596,286,3,840,803,75,255,62,314,791,0,26,85,383,6,165,143,111,0,836,98,25,5698,49,82,49,296,322,180,47,343,482,55,55,255,4,25,50,48,0,9,115,17,176,21,46,4,1,84,297,26,24,329,3,10,14,6,5,5,31,0,2,267,33,4,12,22,4,8,3,8,0,1,1,1,1,0,0,0,1,2,1,1,5,15,0,0,2,0,0,0,0,0,0,0,0,0
0,18,3135,116,1745,76,13233,8105,2847,1520,459,301,1210,188,7,3901,1244,196,230,71,1221,1492,23,9,34,158,6,931,91,30,0,542,190,15,2833,0,106,20,299,779,119,120,2,251,266,211,21,87,134,27,4,4,59,286,197,232,2,38,15,37,11,105,380,38,121,19,5,10,20,16,18,30,9,13,34,12,5,4,4,8,38,10,9,0,0,6,0,4,1,0,1,0,0,0,2,1,0,0,7,0,0,0,0,0,0,0,0,0,0
0,3,122,19,259,0,191,4521,205,30,68,7,157,31,0,76,69,1,3,2,6,4,0,0,0,7,0,102,2,9,0,27,0,0,146,1,1,0,0,108,8,1,1,20,21,1,10,0,1,2,0,0,1,0,18,0,0,0,1,0,1,291,0,2,0,1,0,1,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,572,1497,556,567,7,2541,3229,473,1633,1093,61,474,826,42,1641,427,302,117,22,60,451,0,268,5,118,6,125,89,634,0,107,292,33,8610,1,31,13,25,91,17,47,63,82,82,103,198,3,26,15,178,0,16,15,57,165,24,21,0,2,10,63,30,14,254,17,2,21,2,0,1,11,0,0,48,1,2,1,64,16,7,8,0,0,0,0,1,3,4,0,0,1,0,0,3,6,0,2,6,7,0,0,0,0,0,0,0,0,0
0,24,39,18,20,0,83,167,25,1182,25,34,24,8,1,87,22,14,5,1,14,27,0,0,1,2,0,0,1,6,0,0,14,2,2477,0,0,4,1,1,2,4,104,10,3,2,0,0,4,0,1,0,2,7,7,21,0,3,0,0,9,2,10,0,0,0,1,0,0,0,0,306,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,370,65,199,0,1804,1596,350,726,831,46,266,62,0,652,116,41,85,4,24,65,0,0,2,148,2,107,11,21,0,67,112,1,1012,0,22,0,8,76,11,6,34,80,43,7,0,6,15,48,0,6,20,50,21,107,0,10,3,0,8,12,20,7,15,5,0,15,1,2,0,2,10,0,1,2,1,1,13,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,415,77,49,56,1466,529,254,514,201,772,189,15,11,183,1056,13,166,14,242,596,1,0,33,145,8,50,22,1,0,118,5,112,1730,68,16,158,152,85,98,3,453,27,17,56,2,4,14,8,0,0,3,237,19,16,67,1,2,4,9,6,94,0,27,4,4,11,5,0,2,0,0,1,9,2,0,0,34,7,20,0,12,0,0,14,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0
0,18,72,5,152,12,193,847,97,218,39,13,61,13,1,362,60,23,9,0,5,26,6,0,1,1,0,4,2,4,0,13,26,6,1697,0,5,0,43,10,9,16,5,15,22,9,0,25,2,0,0,1,11,22,23,7,0,6,1,0,9,0,8,1,2,0,1,0,0,1,0,404,0,0,4,1,0,0,10,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,104,7,565,18,1153,1956,533,358,39,116,233,195,0,598,91,6,11,1,376,253,3,0,4,0,0,6,9,90,0,375,4,2,895,0,24,0,253,2320,17,1,0,6,58,18,60,8,6,0,0,2,34,1,8,3,0,0,0,0,0,2,21,2,0,0,1,0,2,0,2,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,111,357,17,133,2,843,771,237,328,162,24,102,259,1,254,116,23,9,3,14,36,0,1,4,20,1,52,13,108,0,36,12,7,1622,0,10,0,11,22,5,6,11,7,14,16,12,2,8,2,28,1,3,4,12,5,0,1,0,1,4,3,5,5,2,0,1,5,2,0,16,0,0,0,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47,404,47,1033,2,857,7729,683,395,128,32,778,144,7,607,213,11,25,0,23,71,0,6,7,63,0,31,4,15,0,34,39,8,1283,0,4,0,54,18,16,68,3,136,65,10,14,127,12,9,5,20,37,12,56,212,0,7,0,0,1,28,7,0,2,11,0,0,1,6,0,3,0,0,9,6,5,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,2,26,7,12,0,242,93,104,52,18,1,20,60,1,43,49,3,2,4,0,10,0,0,0,7,4,1,0,35,0,14,1,1,269,0,0,0,0,0,0,1,0,0,4,0,23,0,2,0,0,0,1,0,7,1,0,0,1,2,0,2,0,0,0,1,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,14,5,142,0,85,320,10,100,11,5,19,42,0,151,4,7,2,1,156,15,0,0,0,2,0,5,2,47,0,0,23,1,205,0,1,0,1,10,3,6,2,7,8,13,0,0,0,0,0,0,1,3,2,0,0,0,0,0,3,1,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,72,1517,897,276,2,3253,2733,235,395,238,28,263,170,3,420,490,40,253,42,50,208,1,4,93,551,5,136,78,41,0,276,30,6,2162,11,43,9,101,166,71,15,80,43,9,18,301,4,12,30,56,0,3,48,9,35,13,4,0,0,22,355,12,18,27,0,0,6,4,11,3,9,0,0,250,58,0,8,51,3,7,17,0,0,6,1,10,1,0,19,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0
0,51,431,274,375,11,1562,1060,102,239,167,78,165,60,0,418,110,22,463,20,404,222,2,0,6,78,0,46,8,4,0,242,23,5,1825,3,5,0,234,166,53,30,121,86,16,44,14,1,20,51,5,0,1,50,13,24,4,4,0,0,9,79,79,2,4,0,2,0,0,0,0,4,1,2,74,140,6,5,5,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
0,0,84,30,54,15,597,468,31,4,54,57,98,10,0,42,36,1,24,2,30,37,0,0,18,86,0,22,10,0,0,19,0,6,46,0,10,16,32,39,69,4,0,25,0,24,3,1,0,7,0,0,1,91,1,0,0,1,0,6,0,7,3,0,8,0,0,3,1,0,3,0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,172,23,71,0,55,175,5,8,5,3,17,7,0,69,134,0,0,6,0,4,0,0,2,4,0,0,0,0,0,3,26,1,88,0,0,2,2,6,4,0,17,3,0,0,9,0,1,1,0,0,0,2,1,6,0,0,0,0,2,51,0,0,0,0,1,0,0,0,0,0,0,0,18,1,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,185,11,9,6,6,108,63,1,6,3,1,7,2,0,32,15,5,7,1,8,5,0,0,0,2,0,0,2,6,0,3,3,9,11969,0,0,1,0,0,2,0,11,3,6,5,1,0,0,1,0,0,0,16,3,4,1,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,20,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,12,415,21,385,7,346,3651,532,663,25,74,307,53,0,910,186,53,85,3,56,36,0,1,2,5,0,19,2,3,0,42,36,61,1087,0,3,0,29,10,18,30,80,101,39,4,0,29,16,0,1,3,4,94,47,32,1,3,1,0,0,19,19,0,17,1,2,26,5,0,0,2,0,0,1,0,2,0,124,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,190,663,66,63,0,1123,548,200,873,79,25,199,402,11,244,104,111,23,4,19,42,0,0,1,7,3,43,2,398,0,34,78,2,3691,4,1,6,0,11,1,12,44,8,22,0,25,0,11,9,45,0,4,11,1,41,0,0,0,2,13,6,7,5,4,0,3,0,0,0,4,6,0,0,2,0,0,1,23,10,57,19,0,0,0,0,0,0,0,1,0,0,0,0,5,2,0,0,0,5,0,0,0,0,0,0,0,0,0
0,21,143,40,55,0,299,301,114,262,78,0,61,126,0,117,52,20,3,0,4,7,0,0,5,23,1,5,4,41,0,5,14,1,1062,0,0,0,0,14,0,10,9,12,9,4,2,1,1,3,3,0,1,0,0,11,0,0,0,2,1,1,2,4,2,0,0,2,0,0,0,0,1,0,4,0,0,0,0,0,21,22,0,0,0,0,0,3,0,0,0,0,0,0,11,1,0,0,3,0,0,0,0,0,0,0,0,0,0
0,16,100,9,21,2,879,284,55,113,30,49,54,28,2,81,30,7,1,0,108,122,0,1,10,12,0,12,4,3,0,37,1,1,279,0,19,0,10,133,1,0,2,0,1,2,28,0,0,0,0,0,3,2,1,0,0,1,0,2,1,2,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,1,2,4,0,27,161,11,14,0,0,22,4,0,76,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,343,0,0,0,1,0,0,0,28,104,0,0,0,0,0,0,0,0,0,2,1,20,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,121,7,69,4,587,363,172,253,52,53,69,68,0,92,45,6,10,0,44,71,0,4,11,2,0,9,8,70,0,38,1,1,491,0,8,0,61,354,48,2,0,4,4,22,28,0,2,0,0,0,11,0,2,5,0,0,2,0,0,1,2,2,1,0,0,0,2,0,1,0,2,0,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,2,3,11,0,35,76,22,87,26,5,7,8,0,64,2,4,0,0,0,6,6,0,0,0,0,0,2,3,0,3,15,2,582,0,0,0,0,0,0,0,3,3,2,0,0,0,1,1,0,0,1,3,5,1,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,89,44,7,0,59,96,5,45,4,16,21,0,0,12,35,0,0,0,1,3,0,0,1,4,0,2,3,1,0,2,2,0,399,3,0,0,5,6,0,1,2,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,23,0,0,6,0,0,1,1,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,11,20,6,23,0,103,125,12,66,22,3,2,51,0,29,7,12,3,0,0,2,0,0,0,4,0,0,3,45,0,3,18,0,304,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,23,11,5,2,51,38,2,14,9,30,3,4,0,74,3,7,2,0,3,31,1,0,1,6,0,0,0,0,0,1,6,0,1703,0,1,1,8,3,1,0,6,0,4,1,0,0,0,0,0,0,0,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,13,10,42,0,120,224,174,89,18,9,89,42,0,48,15,1,0,0,20,131,0,0,0,1,0,0,2,32,0,22,3,0,388,0,2,0,13,158,19,0,0,2,3,8,0,0,0,0,0,0,2,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10,10,44,0,86,80,42,87,24,1,5,40,0,29,16,4,3,0,4,17,0,0,0,2,0,6,2,2,0,0,6,0,172,0,0,0,0,9,0,0,1,2,9,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,24,0,8,0,60,36,2,27,28,16,21,12,0,10,5,2,0,0,3,11,0,0,0,3,0,1,0,10,0,7,3,1,153,0,0,0,7,42,14,0,0,0,4,6,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,27,0,49,2,119,89,47,67,9,8,6,43,0,67,4,1,3,3,20,15,0,0,3,7,1,0,7,19,0,5,4,2,168,0,0,0,212,30,3,0,0,0,10,5,1,1,0,0,0,0,7,0,2,0,0,1,0,0,0,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,9,1,6,0,32,182,9,4,2,8,39,1,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,2,15,16,7,0,0,0,0,0,0,0,1,1,0,0,9,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,39,5,16,0,68,82,9,48,10,9,9,25,0,10,10,1,2,0,0,21,0,0,0,5,0,2,5,28,0,2,6,2,301,0,0,0,0,1,3,9,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,8,2,4,0,31,196,2,0,14,2,1,7,0,104,4,4,3,0,2,2,0,0,0,1,18,1,0,0,0,1,4,4,1106,0,0,0,0,1,0,0,5,8,4,0,0,0,1,0,0,0,0,13,1,3,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,29,6,1,14,15,2,3,0,0,0,3,0,9,0,3,1,0,1,0,0,0,7,0,0,20,0,7,0,9,0,0,27,0,0,0,1,0,2,1,0,7,0,0,16,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,58,2,27,1,90,141,3,92,5,22,8,3,0,118,13,9,1,0,13,9,0,0,0,0,0,7,1,0,0,6,12,0,365,0,1,0,8,15,26,6,0,10,2,3,0,1,0,0,0,0,1,101,1,9,1,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,28,0,13,0,76,93,11,72,8,1,6,25,0,13,2,1,7,1,1,11,0,0,0,5,0,0,0,29,0,4,7,0,249,0,0,0,0,0,0,3,0,0,0,2,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
0,6,0,0,1,0,7,9,3,0,0,2,1,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,768,0,0,1,0,0,1,0,4,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,0,8,0,1,0,3,3,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,2,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,4,4,0,22,50,5,17,12,1,13,14,0,13,3,0,0,2,4,6,0,0,0,0,0,0,1,13,0,1,7,0,114,0,0,0,5,6,0,0,0,6,6,5,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,3,0,11,17,1,4,0,1,5,6,0,4,3,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,9,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,9,22,12,0,29,15,6,3,6,0,2,4,0,10,0,0,0,0,0,1,0,0,2,0,0,2,1,9,0,1,7,0,62,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
